Region code,Industry code,Date,Number of total users,Number of resumption users,Total electric power consumption
1,100,2019/8/10 0:00,2383,1379,809489.9159
1,100,2019/8/11 0:00,2385,1359,817181.393
1,200,2019/8/11 0:00,125,78,64580.2067
1,200,2019/8/15 0:00,125,85,75207.11
1,300,2019/8/9 0:00,2670,1772,82038.7166
1,300,2019/8/10 0:00,2671,1771,70500.0233
1,300,2019/8/16 0:00,2672,1767,71025.7966
1,500,2019/8/4 0:00,91,66,20362.1265
1,500,2019/8/6 0:00,91,59,29624.24
1,05A0,2019/8/9 0:00,1726,1210,1426110.321
1,05A0,2019/8/10 0:00,1727,1125,1232417.68
1,05A0,2019/8/16 0:00,1727,1116,1290369.617
1,610,2019/8/5 0:00,31,13,646384.8
1,610,2019/8/7 0:00,31,13,639825.9
1,610,2019/8/12 0:00,31,13,565934.15
1,690,2019/8/4 0:00,15,7,883.2867
1,690,2019/8/6 0:00,15,7,781.72
1,720,2019/8/2 0:00,4,3,516.9
1,720,2019/8/5 0:00,4,3,530.4
1,720,2019/8/7 0:00,4,3,550.5
1,720,2019/8/8 0:00,4,3,557.7
1,720,2019/8/13 0:00,4,3,524.1
1,810,2019/8/11 0:00,3,3,59.73
1,810,2019/8/14 0:00,3,3,58.93
1,810,2019/8/15 0:00,3,3,48.48
1,820,2019/8/7 0:00,1,1,7.05
1,820,2019/8/12 0:00,1,1,7.2
1,910,2019/8/1 0:00,4,2,3620.9
1,910,2019/8/2 0:00,4,2,3923.1
1,910,2019/8/5 0:00,4,2,4089.5
1,910,2019/8/8 0:00,4,2,3420.9
1,910,2019/8/13 0:00,4,2,3173
1,1010,2019/8/3 0:00,214,102,212579.0203
1,1020,2019/8/3 0:00,2,2,270.96
1,1030,2019/8/10 0:00,1,1,143.1
1,1090,2019/8/10 0:00,3,3,769.06
1,1090,2019/8/11 0:00,3,3,1052.96
1,1110,2019/8/5 0:00,26,24,13784.16
1,1110,2019/8/7 0:00,26,24,13899.01
1,1110,2019/8/12 0:00,26,23,11198.36
1,1110,2019/8/13 0:00,26,22,12703.42
1,1190,2019/8/3 0:00,25,11,1779.91
1,1190,2019/8/9 0:00,25,10,2429.06
1,1190,2019/8/16 0:00,25,10,1426.36
1,1310,2019/8/3 0:00,114,65,7546.05
1,1310,2019/8/9 0:00,114,64,9847.6467
1,1310,2019/8/16 0:00,114,63,14649.46
1,1320,2019/8/2 0:00,3160,1753,93424.1857
1,1320,2019/8/5 0:00,3156,1762,91568.334
1,1320,2019/8/7 0:00,3154,1756,92057.6083
1,1320,2019/8/8 0:00,3152,1740,110961.7333
1,1320,2019/8/13 0:00,3153,1720,85278.3633
1,1330,2019/8/5 0:00,141,75,33732.58
1,1330,2019/8/7 0:00,141,76,33247.19
1,1330,2019/8/12 0:00,141,67,25649.6833
1,1330,2019/8/13 0:00,141,72,24787.0793
1,1340,2019/8/2 0:00,1,1,4
1,1340,2019/8/5 0:00,1,1,3.2
1,1340,2019/8/7 0:00,1,1,3.2
1,1340,2019/8/8 0:00,1,1,3.2
1,1340,2019/8/13 0:00,1,1,3.2
1,1350,2019/8/3 0:00,31,24,74308.7
1,1350,2019/8/4 0:00,31,25,66263.26
1,1350,2019/8/6 0:00,31,26,75400.74
1,1360,2019/8/3 0:00,4,3,11103.4
1,1360,2019/8/9 0:00,4,3,14099.78
1,1370,2019/8/9 0:00,34,22,114308.3833
1,1370,2019/8/10 0:00,34,21,118463.6533
1,1370,2019/8/16 0:00,34,21,126353.3633
1,1390,2019/8/9 0:00,1100,614,95525.86
1,1390,2019/8/10 0:00,1099,605,87349.6137
1,1390,2019/8/16 0:00,1097,608,92562.297
1,1410,2019/8/12 0:00,174,106,24331.2133
1,1420,2019/8/7 0:00,7,5,721.49
1,1420,2019/8/12 0:00,7,4,758.83
1,1430,2019/8/3 0:00,16,11,617.8
1,1430,2019/8/4 0:00,16,12,1075.55
1,1430,2019/8/6 0:00,16,13,899.03
1,1450,2019/8/11 0:00,3,1,9165
1,1450,2019/8/15 0:00,3,2,37950
1,1460,2019/8/7 0:00,27,23,11099.04
1,1460,2019/8/12 0:00,27,14,5027.24
1,1490,2019/8/4 0:00,163,103,57968.7368
1,1490,2019/8/6 0:00,163,104,76978.9467
1,1520,2019/8/9 0:00,13,10,42715.4
1,1520,2019/8/10 0:00,13,10,38915.2
1,1520,2019/8/16 0:00,13,9,37413.05
1,1530,2019/8/1 0:00,23,14,190610.94
1,1530,2019/8/2 0:00,23,15,209617.8
1,1530,2019/8/5 0:00,23,16,305345.12
1,1530,2019/8/8 0:00,23,16,309300.9
1,1530,2019/8/13 0:00,23,12,176441.61
1,1540,2019/8/10 0:00,2,1,32
1,1620,2019/8/10 0:00,1,1,74180
1,1690,2019/8/4 0:00,1,1,363
1,1710,2019/8/1 0:00,7,6,100.6
1,1710,2019/8/2 0:00,7,6,82.67
1,1710,2019/8/5 0:00,7,5,73.99
1,1710,2019/8/8 0:00,7,7,71.47
1,1710,2019/8/13 0:00,7,6,86.22
1,1720,2019/8/3 0:00,9,6,14747.18
1,1720,2019/8/6 0:00,9,6,18825.98
1,1740,2019/8/10 0:00,1,1,10.55
1,1740,2019/8/11 0:00,1,1,4.02
1,1750,2019/8/2 0:00,11,9,4679.44
1,1750,2019/8/5 0:00,11,8,5887.52
1,1750,2019/8/7 0:00,11,6,6178.73
1,1750,2019/8/8 0:00,11,8,6629.03
1,1750,2019/8/12 0:00,11,7,6595.71
1,1750,2019/8/13 0:00,11,8,6515.27
1,1760,2019/8/7 0:00,5,4,33.31
1,1760,2019/8/12 0:00,4,2,15.31
1,1770,2019/8/9 0:00,39,23,272566.49
1,1770,2019/8/10 0:00,39,26,167698.6
1,1770,2019/8/16 0:00,39,24,271469.41
1,1780,2019/8/1 0:00,11,7,4115.68
1,1780,2019/8/2 0:00,11,7,4203.33
1,1780,2019/8/5 0:00,11,6,4204.62
1,1780,2019/8/8 0:00,11,8,4184.16
1,1780,2019/8/13 0:00,12,7,5901.55
1,1810,2019/8/3 0:00,40,32,16524.59
1,1810,2019/8/9 0:00,39,31,17705.38
1,1850,2019/8/11 0:00,25,14,701
1,1850,2019/8/15 0:00,25,12,5043.91
1,1910,2019/8/1 0:00,4,3,40.67
1,1910,2019/8/2 0:00,4,3,36.08
1,1910,2019/8/5 0:00,4,2,44.75
1,1910,2019/8/8 0:00,4,3,43.24
1,1910,2019/8/13 0:00,4,3,37.52
1,1920,2019/8/5 0:00,11,8,317.9
1,1920,2019/8/7 0:00,11,8,355.57
1,1920,2019/8/12 0:00,11,9,238.86
1,1930,2019/8/9 0:00,3,1,108.8
1,1930,2019/8/10 0:00,3,1,80.8
1,1930,2019/8/16 0:00,3,1,84
1,1940,2019/8/1 0:00,2,2,201.59
1,1940,2019/8/8 0:00,2,1,289.5
1,1940,2019/8/14 0:00,2,2,215.78
1,1950,2019/8/7 0:00,9,2,501.16
1,1950,2019/8/12 0:00,9,2,451.24
1,2010,2019/8/9 0:00,264,149,42726.3
1,2010,2019/8/10 0:00,265,151,44729.4733
1,2010,2019/8/16 0:00,265,145,51488.9
1,2020,2019/8/4 0:00,3,2,101.96
1,2020,2019/8/6 0:00,3,3,141.24
1,2032,2019/8/9 0:00,17,11,394.91
1,2032,2019/8/10 0:00,17,10,257.58
1,2032,2019/8/16 0:00,17,11,376.88
1,2039,2019/8/11 0:00,49,20,6872.47
1,2040,2019/8/9 0:00,24,16,408.28
1,2040,2019/8/10 0:00,24,15,359.43
1,2040,2019/8/16 0:00,24,16,325.36
1,2130,2019/8/1 0:00,6,4,1822.8
1,2130,2019/8/2 0:00,6,4,1641.91
1,2130,2019/8/5 0:00,6,4,1768.02
1,2130,2019/8/8 0:00,6,4,1642.05
1,2130,2019/8/13 0:00,6,4,1687.31
1,2140,2019/8/4 0:00,2,1,10.26
1,2140,2019/8/6 0:00,1,1,6.87
1,2190,2019/8/3 0:00,86,53,22333.14
1,2210,2019/8/1 0:00,3,2,4899.6984
1,2210,2019/8/2 0:00,3,2,6225.6667
1,2210,2019/8/5 0:00,3,2,5725
1,2210,2019/8/8 0:00,3,2,5890
1,2210,2019/8/13 0:00,3,1,530
1,2220,2019/8/4 0:00,7,4,1867.4
1,2220,2019/8/6 0:00,7,4,3589.2
1,2230,2019/8/10 0:00,83,42,59445.3
1,2310,2019/8/11 0:00,80,57,36264.53
1,2310,2019/8/15 0:00,79,64,59409.74
1,2320,2019/8/9 0:00,36,26,28120.56
1,2320,2019/8/10 0:00,36,25,25249.12
1,2320,2019/8/16 0:00,36,25,27568.71
1,2330,2019/8/11 0:00,2,1,355.2
1,2330,2019/8/15 0:00,2,1,460.4
1,2440,2019/8/4 0:00,1,0,0
1,2440,2019/8/6 0:00,1,0,0
1,2460,2019/8/9 0:00,20,14,5078.36
1,2460,2019/8/10 0:00,20,14,4212.62
1,2460,2019/8/16 0:00,20,14,3666.78
1,2510,2019/8/10 0:00,27,17,4941455.93
1,2510,2019/8/11 0:00,27,17,4921075.51
1,2541,2019/8/2 0:00,8,6,3989.03
1,2541,2019/8/5 0:00,8,6,4343.21
1,2541,2019/8/7 0:00,8,6,4239.14
1,2541,2019/8/12 0:00,8,6,4167.21
1,2541,2019/8/13 0:00,8,6,3874.76
1,2542,2019/8/4 0:00,3,2,30120
1,2542,2019/8/6 0:00,3,2,33915
1,2550,2019/8/1 0:00,1,1,1296
1,2550,2019/8/2 0:00,1,1,1362
1,2550,2019/8/5 0:00,1,1,1512
1,2550,2019/8/8 0:00,1,1,1530
1,2550,2019/8/13 0:00,1,1,1254
1,2610,2019/8/1 0:00,1,1,910800
1,2610,2019/8/2 0:00,1,1,904200
1,2610,2019/8/5 0:00,1,1,897600
1,2610,2019/8/8 0:00,1,1,904200
1,2610,2019/8/13 0:00,1,1,884400
1,2620,2019/8/3 0:00,15,9,33314.51
1,2630,2019/8/3 0:00,6,4,302.6
1,2630,2019/8/4 0:00,6,4,277.4
1,2630,2019/8/6 0:00,6,4,619.6
1,2640,2019/8/10 0:00,37,21,4647.96
1,2650,2019/8/11 0:00,37,26,2820775.16
1,2660,2019/8/14 0:00,12,8,1180515.7
1,2660,2019/8/15 0:00,12,8,1154298
1,2670,2019/8/9 0:00,24,15,30109.47
1,2670,2019/8/10 0:00,24,13,22486.43
1,2670,2019/8/16 0:00,24,16,31148.0033
1,2690,2019/8/4 0:00,2,2,8352506.4
1,2690,2019/8/6 0:00,2,1,5702520
1,26D0,2019/8/9 0:00,4,2,9014.53
1,26D0,2019/8/10 0:00,4,2,3849.68
1,26D0,2019/8/16 0:00,4,2,9570
1,2720,2019/8/11 0:00,3,2,3750.7
1,2720,2019/8/14 0:00,3,3,7129.9
1,2720,2019/8/15 0:00,3,3,6884.5
1,2730,2019/8/10 0:00,7,5,13386
1,2730,2019/8/11 0:00,7,4,8112.6
1,2740,2019/8/9 0:00,15,13,52014.76
1,2740,2019/8/10 0:00,15,11,31391.16
1,2740,2019/8/16 0:00,15,13,64030.98
1,2750,2019/8/7 0:00,5,4,7625.5
1,2750,2019/8/12 0:00,5,4,6593.6
1,2760,2019/8/11 0:00,11,10,50398.48
1,2760,2019/8/15 0:00,11,10,62077.31
1,2770,2019/8/4 0:00,11,8,2679.73
1,2770,2019/8/6 0:00,11,8,3000.63
1,2820,2019/8/1 0:00,7,4,62794.93
1,2820,2019/8/2 0:00,7,4,63532.6
1,2820,2019/8/5 0:00,7,4,62924.64
1,2820,2019/8/8 0:00,7,4,58675.06
1,2820,2019/8/13 0:00,7,4,34110.18
1,2910,2019/8/12 0:00,8,7,248226.25
1,2920,2019/8/11 0:00,23,14,20243.9
1,2940,2019/8/10 0:00,4,2,106
1,2990,2019/8/3 0:00,42,21,20952.58
1,2990,2019/8/9 0:00,42,21,39236.87
1,2990,2019/8/16 0:00,42,23,36215.98
1,3010,2019/8/4 0:00,36,20,10606.4
1,3010,2019/8/6 0:00,36,21,12601.72
1,3030,2019/8/2 0:00,25,14,15027.77
1,3030,2019/8/5 0:00,24,13,17413.39
1,3030,2019/8/7 0:00,24,14,16258.64
1,3030,2019/8/8 0:00,23,13,16374.63
1,3030,2019/8/13 0:00,23,13,16063.9512
1,3040,2019/8/1 0:00,30,16,2349.64
1,3040,2019/8/2 0:00,30,18,2477.26
1,3040,2019/8/8 0:00,30,17,2381.02
1,3040,2019/8/14 0:00,30,16,2007.02
1,3050,2019/8/3 0:00,2,1,167.01
1,3050,2019/8/6 0:00,2,1,184.47
1,3060,2019/8/9 0:00,37,23,49940.42
1,3060,2019/8/10 0:00,37,21,46508.17
1,3060,2019/8/16 0:00,37,24,54405.52
1,3080,2019/8/3 0:00,33,15,8809
1,3080,2019/8/6 0:00,33,16,9203.15
1,3090,2019/8/11 0:00,405,209,233715.09
1,3110,2019/8/2 0:00,35,21,323850.4
1,3110,2019/8/5 0:00,35,21,299046.8816
1,3110,2019/8/7 0:00,35,21,257363.4
1,3110,2019/8/12 0:00,35,21,365501.2
1,3110,2019/8/13 0:00,35,21,325068.8
1,3120,2019/8/7 0:00,54,38,48038.9
1,3120,2019/8/12 0:00,54,34,44135.01
1,3141,2019/8/3 0:00,5,3,9773.4
1,3141,2019/8/6 0:00,5,3,9088.9
1,314A,2019/8/10 0:00,1,1,2745
1,314B,2019/8/4 0:00,1,1,264.8
1,314B,2019/8/6 0:00,1,1,218.4
1,3151,2019/8/1 0:00,4,2,3300.8
1,3151,2019/8/8 0:00,4,2,4775.2
1,3151,2019/8/14 0:00,4,2,4477.6
1,3152,2019/8/11 0:00,2,0,0
1,3154,2019/8/3 0:00,440,206,319262.012
1,3154,2019/8/4 0:00,440,204,325808.544
1,3154,2019/8/6 0:00,440,208,323834.4873
1,3155,2019/8/5 0:00,1,1,18.46
1,3155,2019/8/7 0:00,1,1,17.96
1,3155,2019/8/12 0:00,1,1,12.51
1,3160,2019/8/2 0:00,7,7,5134.31
1,3160,2019/8/5 0:00,7,7,3925.24
1,3160,2019/8/7 0:00,7,6,4812.11
1,3160,2019/8/8 0:00,7,7,3929.69
1,3160,2019/8/13 0:00,7,7,4629.16
1,3172,2019/8/1 0:00,1,1,6930
1,3172,2019/8/2 0:00,1,1,7590
1,3172,2019/8/5 0:00,1,1,5610
1,3172,2019/8/8 0:00,1,1,7590
1,3172,2019/8/13 0:00,1,1,8280
1,3174,2019/8/1 0:00,9,5,13236.71
1,3174,2019/8/2 0:00,9,5,13390.76
1,3174,2019/8/5 0:00,9,5,13418.33
1,3174,2019/8/8 0:00,9,5,12997.24
1,3174,2019/8/13 0:00,9,5,14766.01
1,3176,2019/8/1 0:00,2,2,1124.4
1,3176,2019/8/8 0:00,2,2,3623.2
1,3176,2019/8/14 0:00,2,2,1287.2
1,3177,2019/8/3 0:00,14,7,301.62
1,3177,2019/8/9 0:00,14,6,389.39
1,3177,2019/8/16 0:00,14,7,364.21
1,3179,2019/8/4 0:00,31,21,45058.21
1,3179,2019/8/6 0:00,31,21,45691.23
1,3181,2019/8/10 0:00,2,1,16.2
1,3182,2019/8/9 0:00,1,1,44560
1,3182,2019/8/10 0:00,1,1,46440
1,3182,2019/8/16 0:00,1,1,25000
1,31B0,2019/8/1 0:00,8,8,1080081.2
1,31B0,2019/8/2 0:00,8,8,1009104.4
1,31B0,2019/8/5 0:00,8,6,655064.4
1,31B0,2019/8/8 0:00,8,8,833561.2184
1,31B0,2019/8/13 0:00,8,5,691473.2
1,3220,2019/8/1 0:00,16,11,6337350
1,3220,2019/8/8 0:00,16,10,7448675.43
1,3220,2019/8/14 0:00,16,12,7621946.667
1,3230,2019/8/3 0:00,4,4,22575
1,3320,2019/8/4 0:00,1,1,1158
1,3320,2019/8/6 0:00,1,1,1020
1,3330,2019/8/9 0:00,1,1,31095
1,3330,2019/8/10 0:00,1,1,33055
1,3330,2019/8/16 0:00,1,1,29415
1,3340,2019/8/1 0:00,5,2,3207.41
1,3340,2019/8/8 0:00,5,2,4467.28
1,3340,2019/8/14 0:00,5,2,4286.83
1,3350,2019/8/9 0:00,40,22,7985.63
1,3350,2019/8/10 0:00,40,22,8337.28
1,3350,2019/8/16 0:00,40,21,7713.34
1,3360,2019/8/5 0:00,3,3,8.14E+07
1,3360,2019/8/7 0:00,3,3,8.17E+07
1,3360,2019/8/12 0:00,3,3,8.09E+07
1,3360,2019/8/13 0:00,3,3,7.99E+07
1,3421,2019/8/10 0:00,3,1,157.33
1,3421,2019/8/11 0:00,3,1,152.8
1,3422,2019/8/4 0:00,1,0,0
1,3422,2019/8/6 0:00,1,0,0
1,3423,2019/8/7 0:00,18,10,339.36
1,3423,2019/8/12 0:00,18,10,255.01
1,3430,2019/8/10 0:00,2,2,2411.1
1,3440,2019/8/2 0:00,35,15,5070.55
1,3440,2019/8/5 0:00,35,15,5426.4
1,3440,2019/8/7 0:00,35,16,6366.22
1,3440,2019/8/12 0:00,35,15,5087.28
1,3440,2019/8/13 0:00,35,17,6939.06
1,3450,2019/8/4 0:00,47,29,27693.08
1,3450,2019/8/6 0:00,46,29,30543.88
1,3460,2019/8/11 0:00,132,78,17106.5
1,3460,2019/8/15 0:00,131,75,53543.83
1,3471,2019/8/10 0:00,1,0,0
1,3479,2019/8/10 0:00,2,0,0
1,3479,2019/8/11 0:00,2,0,0
1,3480,2019/8/11 0:00,21,15,2390.94
1,3480,2019/8/15 0:00,21,14,2029.45
1,3490,2019/8/11 0:00,751,409,346766.02
1,3490,2019/8/15 0:00,749,429,406188.1317
1,3512,2019/8/11 0:00,23,19,832.54
1,3512,2019/8/14 0:00,23,20,1377.28
1,3512,2019/8/15 0:00,23,21,1495.96
1,3520,2019/8/11 0:00,101,58,50726.42
1,3520,2019/8/15 0:00,101,58,62809.26
1,3540,2019/8/3 0:00,9,8,7049.37
1,3550,2019/8/9 0:00,3,2,138
1,3550,2019/8/10 0:00,3,2,140.7
1,3550,2019/8/16 0:00,3,2,98.8
1,3560,2019/8/10 0:00,5,4,1933.63
1,3580,2019/8/4 0:00,20,14,3939.97
1,3580,2019/8/6 0:00,20,14,3986.59
1,35B9,2019/8/2 0:00,3,3,429.33
1,35B9,2019/8/5 0:00,3,3,224.37
1,35B9,2019/8/7 0:00,3,3,457.17
1,35B9,2019/8/12 0:00,3,3,506.57
1,35B9,2019/8/13 0:00,3,3,515.91
1,3610,2019/8/3 0:00,9,8,15963.6
1,3610,2019/8/9 0:00,9,8,15479.3
1,3610,2019/8/16 0:00,9,8,17132.85
1,3620,2019/8/2 0:00,7,5,1465.01
1,3620,2019/8/5 0:00,7,5,1537.48
1,3620,2019/8/7 0:00,7,5,1597.97
1,3620,2019/8/12 0:00,7,5,1320.5
1,3620,2019/8/13 0:00,7,5,1131.23
1,3640,2019/8/11 0:00,1,0,154.4
1,3640,2019/8/15 0:00,1,0,186.4
1,3650,2019/8/2 0:00,1,1,56.8
1,3650,2019/8/5 0:00,1,0,9.6
1,3650,2019/8/7 0:00,1,0,8.8
1,3650,2019/8/12 0:00,1,1,14.4
1,3650,2019/8/13 0:00,1,0,8.8
1,3660,2019/8/11 0:00,4,3,636.29
1,3660,2019/8/15 0:00,4,3,1134.91
1,3670,2019/8/10 0:00,11,10,24550.87
1,3690,2019/8/4 0:00,15,9,10198
1,3690,2019/8/6 0:00,15,9,22987.7
1,3750,2019/8/12 0:00,5,5,7333.6
1,3770,2019/8/3 0:00,1,1,0.8
1,3770,2019/8/9 0:00,1,1,0.8
1,3770,2019/8/16 0:00,1,1,0.8
1,3790,2019/8/3 0:00,2,1,1335
1,3790,2019/8/9 0:00,2,2,1937.4
1,3790,2019/8/16 0:00,2,1,1410
1,3811,2019/8/9 0:00,12,11,99714.4
1,3811,2019/8/10 0:00,12,10,99085.3
1,3811,2019/8/16 0:00,12,10,97044
1,3820,2019/8/9 0:00,1,1,3600
1,3820,2019/8/10 0:00,1,1,3870
1,3820,2019/8/16 0:00,1,1,3660
1,3860,2019/8/3 0:00,1,1,95.2
1,3870,2019/8/1 0:00,2,1,26430
1,3870,2019/8/2 0:00,2,1,32430
1,3870,2019/8/8 0:00,2,1,30930
1,3870,2019/8/13 0:00,2,1,20850
1,3910,2019/8/3 0:00,3,2,3143.2
1,3921,2019/8/3 0:00,12,11,1.41E+07
1,3921,2019/8/9 0:00,12,10,1.49E+07
1,3921,2019/8/16 0:00,12,11,1.56E+07
1,3929,2019/8/4 0:00,8,7,2929.48
1,3929,2019/8/6 0:00,8,7,3470.13
1,3950,2019/8/9 0:00,1,1,1673.6
1,3950,2019/8/10 0:00,1,1,1928.8
1,3950,2019/8/16 0:00,1,1,2357.6
1,3960,2019/8/3 0:00,1,1,687.6
1,3960,2019/8/9 0:00,1,1,646.5
1,3960,2019/8/16 0:00,1,1,630.3
1,3970,2019/8/10 0:00,10,7,3181.45
1,3970,2019/8/11 0:00,10,7,2723.85
1,3990,2019/8/11 0:00,33,24,14836.48
1,3990,2019/8/14 0:00,33,24,26655.04
1,3990,2019/8/15 0:00,33,24,26934.98
1,4010,2019/8/11 0:00,16,9,8415.22
1,4010,2019/8/15 0:00,16,8,1436.36
1,4030,2019/8/1 0:00,1,1,241.6
1,4030,2019/8/14 0:00,1,1,281.6
1,4030,2019/8/15 0:00,1,1,212.8
1,4081,2019/8/4 0:00,3,3,608.1
1,4081,2019/8/6 0:00,3,3,541.6
1,4090,2019/8/4 0:00,4,3,11728.6
1,4090,2019/8/6 0:00,4,3,13047.4
1,4120,2019/8/4 0:00,1,0,0
1,4120,2019/8/6 0:00,1,0,0
1,4160,2019/8/10 0:00,4,4,3427.6
1,4190,2019/8/4 0:00,1,1,3804
1,4190,2019/8/6 0:00,1,1,2772
1,4220,2019/8/4 0:00,11,7,73.57
1,4220,2019/8/6 0:00,11,7,70.51
1,4310,2019/8/9 0:00,33,22,18663.28
1,4310,2019/8/10 0:00,33,21,18526.98
1,4310,2019/8/16 0:00,33,20,13344.12
1,4320,2019/8/11 0:00,54,27,31157.53
1,4320,2019/8/14 0:00,54,30,34765.23
1,4320,2019/8/15 0:00,54,28,36159.63
1,4441,2019/8/12 0:00,9,5,4068403
1,4445,2019/8/9 0:00,2,0,0
1,4445,2019/8/10 0:00,2,1,4200
1,4445,2019/8/16 0:00,2,1,4200
1,4450,2019/8/11 0:00,1,1,273.6
1,4460,2019/8/4 0:00,4908,3026,99196.5228
1,4460,2019/8/6 0:00,4904,3045,105362.2401
1,4500,2019/8/1 0:00,26,23,18525.75
1,4500,2019/8/14 0:00,26,23,17522.72
1,4610,2019/8/1 0:00,235,187,496884.996
1,4610,2019/8/2 0:00,235,181,458447.64
1,4610,2019/8/5 0:00,235,185,497339.02
1,4610,2019/8/8 0:00,235,178,468136.9328
1,4610,2019/8/13 0:00,235,182,475795.59
1,4620,2019/8/10 0:00,87,61,509018.92
1,4710,2019/8/11 0:00,5630,2934,528803.7171
1,4710,2019/8/15 0:00,5637,2998,560159.2595
1,4720,2019/8/4 0:00,227,189,128547.0792
1,4720,2019/8/6 0:00,227,187,145389.818
1,4800,2019/8/3 0:00,372,198,123001.58
1,4800,2019/8/9 0:00,372,191,128086.7108
1,4800,2019/8/16 0:00,372,189,113360.98
1,4B10,2019/8/10 0:00,167,112,121948.21
1,4B20,2019/8/1 0:00,337,215,23979.23
1,4B20,2019/8/14 0:00,338,210,25605.2267
1,4B30,2019/8/4 0:00,10,7,11604.4
1,4B30,2019/8/6 0:00,10,8,14881.06
1,4B50,2019/8/1 0:00,24,20,13313.84
1,4B50,2019/8/2 0:00,24,20,12812.19
1,4B50,2019/8/8 0:00,24,21,13702.09
1,4B50,2019/8/14 0:00,24,20,12866.17
1,4B90,2019/8/4 0:00,6,4,115.37
1,4B90,2019/8/6 0:00,6,4,117.63
1,5010,2019/8/10 0:00,95,69,31555.45
1,5010,2019/8/11 0:00,95,70,33783.808
1,5020,2019/8/11 0:00,319,167,78000.6129
1,5020,2019/8/14 0:00,319,168,88090.2301
1,5020,2019/8/15 0:00,317,162,83400.43
1,5030,2019/8/11 0:00,51,27,30201.45
1,5030,2019/8/15 0:00,51,27,27322.11
1,5090,2019/8/1 0:00,778,445,187990.4679
1,5090,2019/8/8 0:00,780,446,208255.3821
1,5090,2019/8/14 0:00,780,437,212427.8867
1,5110,2019/8/10 0:00,2,2,31345
1,5110,2019/8/11 0:00,2,2,29735
1,5120,2019/8/10 0:00,3,2,747.25
1,5140,2019/8/4 0:00,8,7,940504
1,5140,2019/8/6 0:00,8,7,881103.2
1,5210,2019/8/4 0:00,68,58,42062.29
1,5210,2019/8/6 0:00,68,56,43490.87
1,5220,2019/8/3 0:00,16,12,6259.91
1,5220,2019/8/9 0:00,16,13,5329.61
1,5220,2019/8/16 0:00,16,13,4994
1,5230,2019/8/1 0:00,36,29,19073.12
1,5230,2019/8/2 0:00,36,30,21672.73
1,5230,2019/8/5 0:00,36,29,17161.79
1,5230,2019/8/7 0:00,36,30,19577.72
1,5230,2019/8/8 0:00,36,30,18390.19
1,5230,2019/8/13 0:00,36,29,15756.4
1,5240,2019/8/12 0:00,202,188,163612.45
1,5500,2019/8/4 0:00,5,5,338003.62
1,5500,2019/8/6 0:00,5,5,365711.15
1,5600,2019/8/4 0:00,63,60,1643090.359
1,5600,2019/8/6 0:00,63,59,1806608.47
1,5720,2019/8/4 0:00,6,4,1656.29
1,5720,2019/8/6 0:00,6,4,2396.76
1,5760,2019/8/4 0:00,1,1,830.4
1,5810,2019/8/3 0:00,42,32,8316.6
1,5810,2019/8/9 0:00,42,33,10104.2833
1,5810,2019/8/16 0:00,41,33,8766.71
1,5820,2019/8/12 0:00,3,1,5.85
1,5890,2019/8/1 0:00,1766,1183,241285.7595
1,5890,2019/8/8 0:00,1763,1172,255894.9734
1,5890,2019/8/14 0:00,1766,1148,248524.872
1,5920,2019/8/9 0:00,20,19,19179.42
1,5920,2019/8/10 0:00,20,19,16587.52
1,5920,2019/8/16 0:00,20,19,16246.65
1,5990,2019/8/12 0:00,11,10,2327.66
1,6010,2019/8/4 0:00,858,782,69476.5294
1,6010,2019/8/6 0:00,855,782,70132.784
1,6030,2019/8/1 0:00,201,106,32053.38
1,6030,2019/8/2 0:00,201,107,31780.79
1,6030,2019/8/5 0:00,201,100,32445.27
1,6030,2019/8/7 0:00,201,105,33939.47
1,6030,2019/8/8 0:00,201,104,33342.6621
1,6030,2019/8/13 0:00,201,101,31118.6321
1,6040,2019/8/2 0:00,140,98,30183.79
1,6040,2019/8/5 0:00,140,99,31435.9167
1,6040,2019/8/7 0:00,142,101,32806.4031
1,6040,2019/8/8 0:00,140,100,32552.6467
1,6040,2019/8/13 0:00,141,99,29795.33
1,6320,2019/8/1 0:00,77,65,3661.98
1,6320,2019/8/2 0:00,77,64,4551.6533
1,6320,2019/8/5 0:00,76,63,4752.32
1,6320,2019/8/7 0:00,76,63,5195.54
1,6320,2019/8/8 0:00,76,63,4571.21
1,6320,2019/8/13 0:00,76,54,4077.71
1,6330,2019/8/3 0:00,47,40,65844.97
1,6330,2019/8/6 0:00,47,40,68194.9684
1,6340,2019/8/2 0:00,6,4,6951.81
1,6340,2019/8/5 0:00,6,4,7107.07
1,6340,2019/8/7 0:00,6,4,7154.06
1,6340,2019/8/8 0:00,6,4,7028.85
1,6340,2019/8/13 0:00,6,4,6845.78
1,6350,2019/8/14 0:00,12,11,11442.69
1,6350,2019/8/15 0:00,12,12,10436.51
1,6360,2019/8/2 0:00,8,4,30224.96
1,6360,2019/8/5 0:00,8,4,30688.84
1,6360,2019/8/7 0:00,8,4,30605.9
1,6360,2019/8/8 0:00,8,4,30546.36
1,6360,2019/8/13 0:00,8,4,29657.29
1,6370,2019/8/11 0:00,34,24,25789.24
1,6370,2019/8/15 0:00,35,27,28427.78
1,6380,2019/8/1 0:00,61,48,20865.0567
1,6380,2019/8/14 0:00,61,43,19678.4138
